,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_lean,p_retweet,retweet,quote,like,p_output,time
79,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_10.png,regular_username,Grace Meng,@GraceMeng,Nuclear energy is a clean and reliable source of power that can help our future.,Nuclear_Energy,Conservative,low,4,0,41,female_asian_regular_username_prof_Nuclear_Energy_Conservative_reactionlow.png,2022-07-05 14:34
80,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_7.png,regular_username,Li Kim,@LiKim,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key solution for future generations.",Nuclear_Energy,Conservative,medium,72,45,142,female_asian_regular_username_prof_Nuclear_Energy_Conservative_reactionmedium.png,2022-07-05 14:34
81,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_10.png,regular_username,Li Kim,@LiKim,"Nuclear power plants generate radioactive waste that must be stored for thousands of years, posing a threat to future generations.",Nuclear_Energy,Liberal,high,801,162,2733,female_asian_regular_username_prof_Nuclear_Energy_Liberal_reactionhigh.png,2022-07-05 14:34
82,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_0.png,regular_username,Li Chen,@LiChen,"Nuclear energy is not cost-effective, and the high upfront costs of building and maintaining nuclear plants cannot be justified.",Nuclear_Energy,Liberal,low,0,1,41,female_asian_regular_username_prof_Nuclear_Energy_Liberal_reactionlow.png,2022-07-05 14:34
83,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_6.png,regular_username,Li Chen,@LiChen,"Nuclear power plants generate radioactive waste that must be stored for thousands of years, posing a threat to future generations.",Nuclear_Energy,Liberal,medium,97,35,103,female_asian_regular_username_prof_Nuclear_Energy_Liberal_reactionmedium.png,2022-07-05 14:34
84,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_10.png,regular_username,Jane Li,@JaneLi,Private investment of Social Security funds would create a personal ownership stake. It's time to prioritize individual empowerment over government dependency.,Privatize_Social_Security,Conservative,high,521,162,3035,female_asian_regular_username_prof_Privatize_Social_Security_Conservative_reactionhigh.png,2022-07-05 14:34
85,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_10.png,regular_username,Li Chen,@LiChen,Private investment of Social Security funds would create a personal ownership stake. It's time to prioritize individual empowerment over government dependency.,Privatize_Social_Security,Conservative,low,0,1,41,female_asian_regular_username_prof_Privatize_Social_Security_Conservative_reactionlow.png,2022-07-05 14:34
86,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_4.png,regular_username,Grace Meng,@GraceMeng,Allowing citizens to privately invest their Social Security funds would empower individuals and promote personal responsibility.,Privatize_Social_Security,Conservative,medium,77,45,103,female_asian_regular_username_prof_Privatize_Social_Security_Conservative_reactionmedium.png,2022-07-05 14:34
87,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_2.png,regular_username,Jane Li,@JaneLi,The current Social Security system has been successful in lifting millions of seniors out of poverty. Privatization would jeopardize this progress and leave many elderly Americans struggling to make ends meet.,Privatize_Social_Security,Liberal,high,801,162,2733,female_asian_regular_username_prof_Privatize_Social_Security_Liberal_reactionhigh.png,2022-07-05 14:34
88,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_8.png,regular_username,Jane Li,@JaneLi,Allowing private investment of Social Security funds would expose retirees to the volatility of the stock market. We cannot gamble with the hard-earned savings of our seniors.,Privatize_Social_Security,Liberal,low,0,1,25,female_asian_regular_username_prof_Privatize_Social_Security_Liberal_reactionlow.png,2022-07-05 14:34
89,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_2.png,regular_username,Grace Meng,@GraceMeng,Social Security is a shared responsibility and a testament to our society's commitment to care for our elderly. Privatization would undermine this.,Privatize_Social_Security,Liberal,medium,77,24,240,female_asian_regular_username_prof_Privatize_Social_Security_Liberal_reactionmedium.png,2022-07-05 14:34
90,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_5.png,regular_username,Li Kim,@LiKim,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Tort_Reform,Conservative,high,521,173,3035,female_asian_regular_username_prof_Tort_Reform_Conservative_reactionhigh.png,2022-07-05 14:34
91,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_5.png,regular_username,Jane Li,@JaneLi,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Tort_Reform,Conservative,low,0,2,35,female_asian_regular_username_prof_Tort_Reform_Conservative_reactionlow.png,2022-07-05 14:34
92,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_11.png,regular_username,Jane Li,@JaneLi,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Tort_Reform,Conservative,medium,97,45,142,female_asian_regular_username_prof_Tort_Reform_Conservative_reactionmedium.png,2022-07-05 14:34
93,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_5.png,regular_username,Jane Li,@JaneLi,"Instead of tort reform, we should focus on holding corporations accountable for their actions and ensuring that victims receive fair compensation.",Tort_Reform,Liberal,high,521,173,2799,female_asian_regular_username_prof_Tort_Reform_Liberal_reactionhigh.png,2022-07-05 14:34
94,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_5.png,regular_username,Li Kim,@LiKim,"Frivolous lawsuits that tort reform claims to prevent are not a significant problem, and the high cost of healthcare and other goods is due to other factors.",Tort_Reform,Liberal,low,4,1,41,female_asian_regular_username_prof_Tort_Reform_Liberal_reactionlow.png,2022-07-05 14:34
95,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_2.png,regular_username,Li Chen,@LiChen,Limiting damages in personal injury cases and through tort reform only hurts victims and their families.,Tort_Reform,Liberal,medium,77,24,240,female_asian_regular_username_prof_Tort_Reform_Liberal_reactionmedium.png,2022-07-05 14:34
96,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_7.png,representative_username,Representative Li Chen,@RepresentativeLiChen,"Abortion not only ends the life of the unborn child, but it also has negative physical and emotional effects on the mother.",Abortion,Conservative,high,711,238,3035,female_asian_representative_username_prof_Abortion_Conservative_reactionhigh.png,2022-07-05 14:34
97,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_3.png,representative_username,Representative Grace Meng,@RepresentativeGraceMeng,"Abortion not only ends the life of the unborn child, but it also has negative physical and emotional effects on the mother.",Abortion,Conservative,low,0,1,41,female_asian_representative_username_prof_Abortion_Conservative_reactionlow.png,2022-07-05 14:34
98,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_1.png,representative_username,Representative Li Kim,@RepresentativeLiKim,"Abortion is not a solution to unplanned pregnancies, adoption is a loving option that allows the child to live.",Abortion,Conservative,medium,72,24,240,female_asian_representative_username_prof_Abortion_Conservative_reactionmedium.png,2022-07-05 14:34
99,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_2.png,representative_username,Representative Jane Li,@RepresentativeJaneLi,"Abortion is a deeply personal decision that should be made by a woman in consultation with her doctor, without interference from politicians.",Abortion,Liberal,high,801,162,2733,female_asian_representative_username_prof_Abortion_Liberal_reactionhigh.png,2022-07-05 14:34
100,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_11.png,representative_username,Representative Li Chen,@RepresentativeLiChen,"Abortion is a fundamental right guaranteed by the Constitution, and must be protected for all women.",Abortion,Liberal,low,0,2,41,female_asian_representative_username_prof_Abortion_Liberal_reactionlow.png,2022-07-05 14:34
101,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_4.png,representative_username,Representative Li Chen,@RepresentativeLiChen,Abortion is a necessary healthcare option that allows women to have control over their own bodies and lives.,Abortion,Liberal,medium,72,45,103,female_asian_representative_username_prof_Abortion_Liberal_reactionmedium.png,2022-07-05 14:34
102,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_1.png,representative_username,Representative Jane Li,@RepresentativeJaneLi,Birthright citizenship should be reserved for those who enter our country legally. Ending birthright citizenship for children of illegal immigrants is a step towards upholding the rule of law.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,high,521,238,2799,female_asian_representative_username_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionhigh.png,2022-07-05 14:34
103,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_2.png,representative_username,Representative Jane Li,@RepresentativeJaneLi,"Granting automatic citizenship to children of illegal immigrants undermines the integrity of our immigration system. We must prioritize the needs of American citizens and legal immigrants, and ending birthright citizenship is a crucial step in ensuring fairness.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,low,0,1,35,female_asian_representative_username_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionlow.png,2022-07-05 14:34
104,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_1.png,representative_username,Representative Li Kim,@RepresentativeLiKim,Birthright citizenship was never intended to be a loophole for illegal immigration. It's time to restore the original intent of the 14th Amendment by ending birthright citizenship for children of illegal immigrants.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,medium,72,35,103,female_asian_representative_username_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionmedium.png,2022-07-05 14:34
105,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_8.png,representative_username,Representative Li Kim,@RepresentativeLiKim,Birthright citizenship is not a loophole; it's a constitutional right enshrined in the 14th Amendment. It guarantees equal protection under the law to all individuals born on American soil. Let's reject attempts to undermine the rights of immigrant children.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,high,521,238,3035,female_asian_representative_username_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionhigh.png,2022-07-05 14:34
106,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_11.png,representative_username,Representative Grace Meng,@RepresentativeGraceMeng,Birthright citizenship is not a loophole; it's a constitutional right enshrined in the 14th Amendment. It guarantees equal protection under the law to all individuals born on American soil. Let's reject attempts to undermine the rights of immigrant children.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,low,0,1,35,female_asian_representative_username_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionlow.png,2022-07-05 14:34
107,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_8.png,representative_username,Representative Grace Meng,@RepresentativeGraceMeng,"Birthright citizenship is a cornerstone of our nation's identity as a land of immigrants. Instead of divisive measures, let's focus on creating a fair and efficient immigration system that reflects our values.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,medium,72,24,103,female_asian_representative_username_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionmedium.png,2022-07-05 14:34
108,female,asian,prof,input/dalle/prof/female_asian/Female-Asian-image_2.png,representative_username,Representative Li Chen,@RepresentativeLiChen,"Gun control is not the solution, addressing the root causes of violence and mental illness is the key to reducing gun violence.",Gun_Control,Conservative,high,521,173,2799,female_asian_representative_username_prof_Gun_Control_Conservative_reactionhigh.png,2022-07-05 14:34
